docID,text
FDA-2021-N-1088-113499,There should be no mandates for vaccination of children (or anyone).  This is a free country where we should be able to choose what goes into our bodies.  MANDATES ARE WRONG.
FDA-2021-N-1088-127191,The Pfizer shot should NOT get EAU for children 5-11.  Not studied long enough to know what side effects would be seen long term in children.
FDA-2021-N-1088-13907,I will not vaccinate my children. We are not anti vaccine. But we are anti making them mandatory!
FDA-2021-N-1088-18600,Do not mandate for kids.  It’s NOT a one shot fits all shot.  Some bodies are sensitive and react to shots.  Give kids a fair chance at good health because it’s their parents choice not the governement’s choice. 
FDA-2021-N-1088-127469,Do NOT approve or give EUA for Covid vax for children. 
FDA-2021-N-1088-15062,"There are much safer alternatives available for full recovery.... these vaccination are dangerous and not necessary as been shown by the data.
Thank you for looking into this carefully and considering the health of our future in a way that is more aligned to the higher truth."
FDA-2021-N-1088-127668,"The science is clearly showing that Delta variant show macrophages harbor SARS-CoV-2, this is a telling indicator that ADE antibodies will cause issues.  "
FDA-2021-N-1088-105466,Myocraditis is never mild. Heart inflammation is not rare. The lasting effects are unknown are you the FDA are knowingly planning to kill our children. I encourage you to rethink and research the information being fed to you by coorporate sponsors. If the company you are judging is paying for the research and paying for your service how are you sure there was no corruption of the “science”.
FDA-2021-N-1088-122047,Please recognize the need for free choice when it comes to what we vaccines we subject our children’s bodies to. Everyone deserves the right to choose what is best for themselves. No COVID vaccine requirements for children!
FDA-2021-N-1088-59500,The vaccine has has shownThere is no proven benefit for children
FDA-2021-N-1088-67722,I am totally opposed to subjecting our children to an experimental vaccine. My children WILL NOT be getting it NO MATTER WHAT
FDA-2021-N-1088-90393,Please do not use our children as part of this experiment. You should wait for long term safety data before doing this. Children have a very low chance of getting sick from Covid and the risk does not outweigh the benefit. 
FDA-2021-N-1088-114621,"Forcing vaccinations on children is wrong, please don’t do this"
FDA-2021-N-1088-62875,We do NOT approve ANY COVID VACCINATION for children 5-11 years old. Or anyone for that matter!  
FDA-2021-N-1088-85441,"Do not vaccinate young children with the ""covid vaccine"".. "
FDA-2021-N-1088-109810,Vote NO to Covid vaccines for children 5-11. These vaccines are harmful!!!!! VOTE NO!!!!!
FDA-2021-N-1088-48549,It is immoral to require a vaccine for children that might cause future harm while protecting them from a disease which causes no threat to their health. 
FDA-2021-N-1088-8510,"I urge you to keep all vaccines, shots, and other injections a choice and not make them mandatory.  Informed vaccination is the best for all people, instead of forced vaccination."
FDA-2021-N-1088-6975,You guys are really trying to kill not only us but the kids too. How evil!!! Repent or God will deal with you!!
FDA-2021-N-1088-39784,Please do not go after my children with your experimental mRNA gene therapy. There is no long-term safety and efficacy data to support a benefit to vaccinating children 5 and up. This would be an unnecessary risk. I have an obligation to God to protect my family and I will do so.
FDA-2021-N-1088-14201,Are you kidding me??? Forcing me to inject Shit into my blood? Come on...fuck you. Does it Ned to be stated more clearly?
FDA-2021-N-1088-107445,Please do not mandate the Covid-19 vaccine for children ages 5-11. It doesn’t not follow science for children to be vaccinated. 
FDA-2021-N-1088-40472,Please I urged you do not vaccinate children until the clinical trials are completed! This is unsafe. Protect our children
FDA-2021-N-1088-104668,This is insanity. Children barely spread this and do very well with this disease.  We need YEARS more data to decide if this is good or bad for children!!
FDA-2021-N-1088-109691,"Please do not approve. As a mother of a 6 yo and 4 yo who have already had a mild runny nose as a result of the virus, it’s not an “emergency” for children to have this vaccine with a survival rate of 99.9999%. The vaccine is riskier than the virus for small children. If you approve, my state will mandate for my children to be able to attend school. Please vote no."
FDA-2021-N-1088-123491,THE COVID VACCINE IS HORRIBLE. I HAVE 2 FAMILY MEMBERS THAT HAVE LIFE CHANGING STROKES BECAUSE OF THIS VACCINE. NO PERSON SHOULD BE MADE TO GET IT AGAINST THEIR WILL !!!
FDA-2021-N-1088-92124,Thank you for receiving my comments.  Please do not approve covid-19 vaccinations for children.  The Pfizer-BioNtech mNRA is still experimental for adults. A small number of children have died from covid-19 alone. About 10-20 children since the pandemic started. Death from myocarditis in young men after the mRNA shot is rising higher and higher. Any benefit does not outweigh the risks.  Thank you.
FDA-2021-N-1088-82439,"Covid vaccine is too new to mandate. Wait several years until longer term side effects are known. Please, I beg you, don’t mandate this vaccine for children. "
FDA-2021-N-1088-25582,I absolutley do not support the vaccine for children.  I have a 9 year old daughter and I have done my research.  COVID is not deadly for these kids.  If she gets COVID she is statistically going to come through it just fine.  These vaccines are untested for long term affects.  There is too much risk and this should not be pushed!!!
FDA-2021-N-1088-86765,Will you be investigating the allegations recently made by the project veritas whistle blowers before approving for children? Seems like it should at least me investigated to assure the public. 
FDA-2021-N-1088-14552,I strongly stand against any mandates for this Covid vax for all children especially the 5 year old to 18 years old. You know it's wrong so please have the courage to vote No on this matter.
FDA-2021-N-1088-5991,The vaccines have been proven to be dangerous.  There are literally thousands of documents that prove the covid vaccines to be uneffevtive and in fact dangerous. 
FDA-2021-N-1088-17321,All health choices are the right of the individual under the constitution.
FDA-2021-N-1088-86971,You know these jabs are dangerous and children DO NOT need them. At all. And you know this.
FDA-2021-N-1088-54224,Please leave our children alone. They should not be subjected to the all of the substances in the shots without full and complete studies being done; especially considering how tiny the risk is for children.
FDA-2021-N-1088-85755,We need herd immunity. No vaccines for children.  
FDA-2021-N-1088-53017,To Whom It May Concern: As a lifelong California resident I absolutely oppose mandating Covid vaccines in children 5-11 (and all children for that matter including 12+). This mandate is not backed by science as science has proven that children are the least likely to be affected by Covid 19. 
FDA-2021-N-1088-119491,You can take your poison vaccines and mandates to hell. 
FDA-2021-N-1088-77936,You will be charged with murder for all the innocent babies you will be murdering with your vaccine to children. How DARE you approve this vaccine this has been shown to be very clearly unsafe. I’m not sure how any of you sleep at night knowing that you are guilty of murder. DO THE RIGHT THING AND DO NOT APPROVE THIS. 
FDA-2021-N-1088-30309,No experimental proven poisons can be given to any human living being!  There is no mandate fir any if this killing. Truth not being reported!  The evil you are pushing will earn you a millstone around your neck and personal liability on earth!  
FDA-2021-N-1088-3204,"COVID is not and has never been a threat to children (with no known fatalities in cases without comorbidities).  Therefore, these shots (which have VAERS statistics four times worse than any vaccine) constitute an unnecessary risk for children.  These shots should not be given to children and should not be mandated."
FDA-2021-N-1088-7832,Kids do not need this vaccine and this is purely wrong to mandate 
FDA-2021-N-1088-7612,"I do not believe that we know enough about the long term effects of these vaccines to be giving them to children. I,personally, know of a lot of people who have had bad reactions to vaccines. I know three people who have bleeding issues for which the cause cannot be determined. Children are not at severe risk for Covid. Please do not push this on them!"
FDA-2021-N-1088-103622,"The vaccine is not necessary, and even dangerous for our kids. It's still experimental! We can't risk lives of our children as they are our future!"
FDA-2021-N-1088-1992,I am not in favor of the vaccine for children as there is not enough evidence it works.There are too many side effects in people this young.   
FDA-2021-N-1088-77375,I oppose approval of the covid vaccine for childrenThere is NO NEED to vaccinate children against CovidPlease do not approve this Thank you
FDA-2021-N-1088-10246,It is criminal for you to approve this experimental product on our children. Especially after seeing all of the data from VAERS showing harm. And we heard doctors testimonies from your last vote on approving the booster where they said there has been more harm then benefit to approve a booster. If you pass this you should face criminal charges for crimes again humanity.
FDA-2021-N-1088-75964,It is criminal and un American what you are purposing. Vaccines are Not effective and thousands have already died after getting them. That is The Truth. These mandates Must Stop.
FDA-2021-N-1088-49874,Children have not been big spreaders in this particular virus and there’s no need to offer/mandate vaccines. The choice should be up to individual parents to decide. 
FDA-2021-N-1088-23193,Children are not an at risk population for covid and these injections are harming people at an unacceptable rate. Children risk far more by getting the jab than by possibly getting covid. The injection must not be given to children. Edwin Milam
FDA-2021-N-1088-34340,This is a parental choice Ruth any vaccine.  This vaccine does not prevent the spread of Covid only the seriousness of illness if you are infected with Covid.  Kids don’t die of Covid.  They do not need this vaccine!!!
FDA-2021-N-1088-71049,Leace children ALONE. They are literally unaffected by this virus and you know it!!! Vaccines have plenty of adverse reactions. LEAVE KIDS ALONE!!!!
FDA-2021-N-1088-25915,"I do not support a emergency use vaccine for any individual. There is no long term studies available at this time. There are reports of children suffering from menstrual cycle issues, heart inflammation. The risk of covid to children is the same as a cold, unless immunocompromised. We need to follow the science as many other countries have done. "
FDA-2021-N-1088-20217,This vaccine is not necessary for children who have such a low chance of ever getting sick and dying of covid. vaccinated people can still spread the virus. This vaccine hasn’t been studied long enough to give it to our precious children! Vote no!
FDA-2021-N-1088-41732,"It is not wise or humane to subject any human to very new vaccine- more and more testimonies are flowing in regarding the adverse reactions, some immediate and some later after the inoculation of the vaccine. DO NOT SUBJECT THE CHILDREN TO THIS! That is TOO FAR! "
FDA-2021-N-1088-44525,"Please do not approve the administration of vaccines to children. We're already seeing the deadly effects of what is happening in the general population. Why are you pushing this agenda when the recovery rate, according to your statistics, is over 99%?"
FDA-2021-N-1088-4532,"I absolutely do NOT support mandatory vaccination for kids!! Under no circumstance should the government be over reaching here, this is a medical decision that should be left up to the parents to choose. This is a constitutional right. PLEASE listen to us and do NOT mandate vaccination for our kids. Medical CHOICE, Medical FREEDOM, NO MANDATES!!!!!"
FDA-2021-N-1088-80200,Please do not approve these vaccines. I personally know minors that have been severely injured by the Pfizer vaccine. Never in the history of vaccines have we seen so many side effects. This MUST not  get approved. Please do the right thing. 
FDA-2021-N-1088-74177,"FDA does not have the right to OUR children, they can not mandate what is best for our children’s health.  "
FDA-2021-N-1088-24709,"This is completely insane!!!!   There is no Pandemic, this is clearly an out of control Government that is completely Insane trying to enforce there will on us!!!!  This Vaccine is not designed to control/prevent any Virus or disease.  This Vaccine and the Phsycos behind it have a much different agenda and you sick bastards are completely aware of it."
FDA-2021-N-1088-33220,"If children were accidentally inoculated at a Walgreens with the Covid vaccine instead of the flu shot they came in for and as a result they have inflamed hearts now, why would this vaccine be offered to a child? If an unvaccinated child is less at risk than a vaccinated adult, why are we pushing for vaccines in children? "
FDA-2021-N-1088-129431,"Stop the unnecessary dangerous experiment on the children with the ineffective vaccine, get back to your morals and ethics and allow the medicines that actually work to contain covid!"
FDA-2021-N-1088-10396,It is an unfair and unreasonable agenda being pushed upon our children taking away our/their rights for an education. To keep covid out of the schools and public places there should be mandatory covid testing NOT vaccinations.
FDA-2021-N-1088-73077,Children do not need a vaccine to a virus that poses no risk to them.
FDA-2021-N-1088-75737,I disapprove of passing this approval for children to be eligible for the covid-19 vaccine. I feel it is unnecessary for children of this age to be put at risk to prevent a virus that has a 99+% survival rate. There is not enough evidence that the pros of this vaccine outweigh the cons. Please reconsider passing this approval. 
FDA-2021-N-1088-47784,Please DO NOT approve the Covid vaccines for children under 18 years of age!
FDA-2021-N-1088-78878,"Stop injecting covid vaccines !Stop the mandates !Stop the masking !Stop the PCR tests !Leave the babies, children, alone !Stop the glyphosate, fluoride, chemtrails w aluminum...!Stop harming human beings !Stop this covid scare nonsense !Stop New World Order, Reset !Stop 5G, 6G...!"
FDA-2021-N-1088-65940,It hasn’t been tested enough on adults. Why subject the children to this?? I am vehemently opposed to this and so should lawmakers! Don’t do this!
FDA-2021-N-1088-10942,"There is no long term data to show that a vaccine for Covid19 is safe, therefore it is unacceptable to even consider administering a gene altering drug to children. Your job is to protect and promote health and safety,  please do not approve the use of this on children "
FDA-2021-N-1088-23262,I do not support children or adults being mandated to get a vaccine for a virus that has such a high survival rate. Natural immunity should be considered and parents and people should have a choice!
FDA-2021-N-1088-102526,Mandating the Covid vaccine for young children for a virus that has a 99.9 survival rate is concerning and unscientific. These experimental (ineffective and unsafe) vaccines cause myocarditis among young male boys and they are just as harmful to young girls. 
FDA-2021-N-1088-35122,"Children should be left alone from any covid vaccine requirement, there is more risk than benefit to inject them with something there is no long term studies and we are seeing a lot of damage reported already in VAERS. Leave them alone!"
FDA-2021-N-1088-74150,Why in the world would you risk hurting a child with an unproven vaccine when there is a 99.9% chance that a healthy child will survive COVID-19? There HAS to be a reason this vaccine is being pushed on our children because it it completely illogical. 
FDA-2021-N-1088-113716,"New VAERS numbers have been published for covid19 vaccine.
818,042 Adverse Events127,641 Doctor Visits83,412 Hospitalizations92,017 Urgent Care26,199 Disabled10,179 Bell's Palsy10,304 Myocarditis8,408 Heart Attacks2,631 Miscarriages17,128 Deaths
Do not approve this vaccine for children until it is proven SAFE and EFFECTIVE.
https://openvaers.com/covid-data"
FDA-2021-N-1088-10715,"More research needs to be done. Moreover, most of these kids are not at risk of dying from Covid unless they have pre-existing conditions.  They are voiceless. Please do the right thing and get more data. Thanks"
FDA-2021-N-1088-13452,Science does not support COVID vaccination for children. Parents have their children’s best health interest in the forefront versus the government. Parental consent should drive this medical decision. 
FDA-2021-N-1088-96006,Vaccine mandates should not be occurring.  Transmission occurs whether vaccinated or not.  Some European countries have banned 30 years and younger from taking covid vaccines.  The risk of covid is less than the flu for children.  Absolutely no reason to increase risk of new vaccine with no long term research on children. 
FDA-2021-N-1088-126213,This is not needed since the death rate for kids is so low. Also we dont know about long term effects and clinical trials are not done! Would you nject your child with an “experiment”?
FDA-2021-N-1088-29403,I am writing you to express my voice that vaccinating children for COVID-19 is pointless and dangerous.
FDA-2021-N-1088-15563,"The covid 19 vaccine has absolutely not been in testing long enough to mandate it for anyone, let alone children. Please tell me what side effects are possible within five years of taking the ""vaccine"". "
FDA-2021-N-1088-32817,The risk to kids 5-12 of getting sick or dying from taking the vaccine is higher than their risk of the same from getting Covid.  Please don't mandate this for our kids before long term studies have been completed!  
FDA-2021-N-1088-72789,I am opposed to vaccinating children in this age range and the benefits do NOT outweigh the outcome. There are no long term studies to warrant the safe use of the COVID vaccine on anyone but least of all children. There should be no vaccine mandates as my basic human right is what I put in my body. 
FDA-2021-N-1088-8728,"How can the government order tens of thousands of doses of COVID vaccines before the shot is even approved?  In other words, why are the vaccines a foregone conclusion?  Why is no one at FDA/CDC looking at all of the injuries and deaths caused by the vaccines?"
FDA-2021-N-1088-29242,Forcing children to receive a vaccine with limited research behind it is wrong. The side effects from the vaccine are too much for little immune systems to handle! It’s also very rare for a child to be hospitalized with corona virus. Most of the cases are mild including my own children’s experience with corona virus!!! 
FDA-2021-N-1088-2462,"There is a credible reason to believe that Covid vaccines will cross-react with the syncytin and reproductive proteins in sperm, ova, and placenta, leading to impaired fertility and impaired reproductive and gestational outcomes. Why subject our children to this? Please think about what you're imposing on our families and reject the recommendation to vaccinate children ages 5-11 years old.
"
FDA-2021-N-1088-47103,The FDA has lost credibility with the American people .  We know that these vaccines have no safety trials and that they cause  more harm than Covid with proper treatments!   You need to stop playing politics with our people and start doing your job properly ! We are not stupid and know the truth about the trials that prove they don’t work and are harmful to us ! 
FDA-2021-N-1088-27569,"The CDC's VAERS (vaccine injuries) reports are alarming especially for young people. This is an experimental vaccine, please let's pause and really study it with double bind inert plecebo trials before any more children are injured."
FDA-2021-N-1088-73546,"I wholly oppose mandating the ""vaccine"" for 5-11 year olds! It's too dangerous and this age group is the least vulnerable. There have been more deaths and adverse reactions to this ""jab"" than in all vaccines combined in the last 30 years! This is wrong, and implore you for the sake of the children's future health to toss this mandate into the trash."
FDA-2021-N-1088-11403,I absolutely oppose the approval of vaccinating our children from Covid when the virus poses almost no risk to them.  You already know this.  There is no reason to open children up to the potential major side effects from the COVID vaccines.  There is NO long term data of the side effects.  We are taking about crimes against humanity at the highest scale.  Make the right decision.  
FDA-2021-N-1088-69388,Please put this vaccine through more research before mandating it in our children. We don't know the long term side effects. There should not be a rush to vaccinate children without putting this vaccine through the rigors of normal FDA approval to ensure its long term safety in our young population who have their whole life ahead of them. 
FDA-2021-N-1088-113338,Every person should have the right to choose whether they become vaccinated. Individuals must decide based on their own personal medical situation.Especially with known Immunity from past infection. Children should not be subjected to this vaccine It’s wrong
FDA-2021-N-1088-21061,"Given that these mRNA vaccines are still EUA and experimental, and given the red flags in VAERS re deaths / adverse events such as we have never seen before in the history of all vaccines combined, this should NOT be approved for children of any age."
FDA-2021-N-1088-82401,Bureaucratic tyrants are beneath contempt.  Coercion on top of questionable data and evolving science equals diminishing credibility.  How do you sleep well knowing most of your professional judgement is driven by FEAR and your guv pension..  Quit the cowardice and sleep better.  And let me decide how to handle my child's health.
FDA-2021-N-1088-125707,Please do not mandate this for children. Allow appropriate time for efficacy and study and allow parents and their medical professional associated with their children to decide what is needed and when. This is NOT something that needs to be regulated at this point. No one knows enough about any of this
FDA-2021-N-1088-48955,It is a height of insanity to vaccinate our young children who are more likely to have adverse reaction to the vaccine than from the illness. You please must not  approve this vaccine on our children there will be long term  effects on these beautiful children please save our next generation and stop this. A concerned mother and grandmother 
FDA-2021-N-1088-105392,The long term risks  of these “vaccines” is not known for children with a lifetime ahead of them. The medical issues arising in some healthy children after the shots (in older children)  relative to the risk of the virus in this age group is not worth it. Please do not approve a vaccine for this age group until much longer term studies are conducted and information accurately and fully collected.
FDA-2021-N-1088-109213,Please do not approve any Covid vaccine for young children. The potential side effects of the vaccine outweigh the effects of the virus in young children. Our children are not in a high risk category for contracting the virus or dying from the virus. This vaccine does not prevent the virus like other vaccines and there are other more natural ways to prevent the virus. 
FDA-2021-N-1088-116953,Vaccines should NOT be mandatory for any group.  Stop the Nanny state tactics.  
FDA-2021-N-1088-90189,Vaccines should be a parents choice and not mandatory  
FDA-2021-N-1088-98126,Our children don't need this vaccination. We don't yet know the long term affects and the recovery rate in children is extremely high. This should be the parent's choice and if this is made to be mandatory this is a violation of our rights. 
FDA-2021-N-1088-105840,The HEAD OF THE CDC said herself recently that the vaccines do NOT affect transmission of the virus at all- so WHY would you mandate this risky fast tracked vaccine with so many side effects including death? It’s wrong! Try to have a conscience. Try to do the right thing. 
FDA-2021-N-1088-13371,"Children do not even need a vaccine for covid! They are low risk!  Yet you would OK an experimental drug that definitely has serious risks for children? No, you do not get to experiment on our children. "
FDA-2021-N-1088-64891,I oppose giving kids age 5-12 a mandated COVID vaccine !
FDA-2021-N-1088-46402,This is unnecessary.  The risk of bad illness in this age group is infinitesimal.  Youi are enriching the giant pharmaceutical companies unnecessarily.  It should be the parents decision.  Not the government.
FDA-2021-N-1088-74482,You can vaccinate me and my family’s dead bodies if you want.    We will never take one more shot from you corrupt SOB’s   
FDA-2021-N-1088-107832,"Please do not vaccine children. You will do more harm than good to these children.. please, please, please do not vaccinate!!!!"
FDA-2021-N-1088-26183,Please do not make kids ages 5-11 get the covid shot. They are way too young.
FDA-2021-N-1088-34292,"Please do not pass any legislation for vaccinating children against this made-made virus. Children have a natural immunity even more so than adults against viruses. This is not a vaccine, it's a dna modification to the human body and is causing major problems with blood clotting, heart disease and neurological diseases."
FDA-2021-N-1088-55020,It is wrong to require our young children to be injected with a vaccine that is not yet approved. The people should be allowed to sue for damages when they occur.
FDA-2021-N-1088-16004,"No to v mandates for everyone especially our most precious, our children!"
FDA-2021-N-1088-9698,How dare you! Children are not at risk for getting or transmitting COVID-19 and there have been THOUSANDS of adverse events from this “vaccine”. 
FDA-2021-N-1088-26095,"The VAERS proves this vaccine is not worth the risk, especially when kids’ immunity overall is strong enough for any virus. Leave our kids alone!"
FDA-2021-N-1088-106228,we don't know what the long term effect this new type of  injection will have on our populace as it is. natural immunity which children have is far safer for our children to exempt the young children from taking vaccine. please let Go of this dreadful idea! truly. sincerely M.N. MacLean
FDA-2021-N-1088-78978,Stop the madness.  There is no reason for this vaccine in children.  There is a 99.9% recovery rate from Covid.  Leave our children alone.  
FDA-2021-N-1088-32677,"Are you people mentally ill?  Are you really considering injecting children who have a 0% risk from Covid being injected with a novel, long-term untested, often harmful gene therapy?  God help you."
FDA-2021-N-1088-43491,No covid-19 vaccines until at least 5 years of data are collected and analyzed. 
FDA-2021-N-1088-36286,I am opposed to children receiving the Covid shot as the risks outweigh the benefits. I have six healthy grandchildren and their peers have suffered serious adverse effects from this experimental shot. 
FDA-2021-N-1088-99514,You have no authority over sovereign citizens to dictate what they take or don't take into their bodies. 
FDA-2021-N-1088-23706,How about we don’t vaccinate those who are under 12 - thanks
FDA-2021-N-1088-9419,Do not require children 5 yrs or older to take the Covid 19 vaccination.  They have a very low chance of dying or even contracting Covid 19.
FDA-2021-N-1088-43355,No COVID vaccine mandates. Not for children. Not for adults. 
FDA-2021-N-1088-13784,"As a parent I am not comfortable with either of my children receiving the COVID-19 experimental vaccine. I don’t believe the risk-benefit warrants this is in any way. These are children - we don’t know what long term side effects to these shots will be. If consenting adults choose to participate, that is great. But please, not our children."
FDA-2021-N-1088-9884,"Why would we give an experimental vaccine to young children who are not in danger from the virus. 
Also I think it is crazy that you did not follow your advisory committee on past recommendations.
I was a person who trusted the FDA. I no longer do. Myself and many people I know believe you have become a puppet for the drug companies. What a shameful legacy for you. 
Jerry"
FDA-2021-N-1088-63472,"I am strongly apposed to mandating VaccinationsFor children 
The long term effects of these vaccinations are not known and I do not want my child to be a future statistic.
Please do not pass this "
FDA-2021-N-1088-79194,How can you possibly be considering giving these to children?  You don’t know the long term consequences. DO NOT APPROVE FOR CHILDREN
FDA-2021-N-1088-84246,Children should absolutely not be mandated to be vaccinated for COVID. Look at the science & data! CDC has already made a joke of itself- this is an opportunity to save any integrity left. They should actually “follow the science” on this one. All of these medical decisions should be up to a child’s parents. 
FDA-2021-N-1088-17715,"Please, please I beg of you- please do NOT approve the shots for the kids yet. It needs more testing, for longer. It’s way too soon. It’s not a one size fits all, experimental medicine should be studied for longer. What are the long-term effects? Please find out before approving. Thank you! "
FDA-2021-N-1088-89477,DO NOT approve this for kids. They are not at risk. Let natural immunity and nature do what it has always done and this is the best course of action... 
FDA-2021-N-1088-45383,Please stop these mandates please make getting covid vaccinations strictly  voluntary. Freedom not force. Natural health for our children. 
FDA-2021-N-1088-110153,Remember thalidomide. Do not experiment on children.
FDA-2021-N-1088-6535,Give people the choice. Give children the choice! Stop the mandates. Our health is our choice.
FDA-2021-N-1088-78965,There has been many more sick people from after taking the shot. Friend of mine just had a stroke due to a blood cot after taking his covid shot. This vaccine is not safe and should not be forced. 
FDA-2021-N-1088-84542,Children 5 and under are at virtually no risk of fatality from Covid-19. They are at a higher risk of adverse events from the vaccine. Please let common sense prevail and do not approve the vaccine for this age group.
FDA-2021-N-1088-71724,"This virus is not a threat to children, they need their immune systems to encounter this virus to build for future strains.  There is a risk of injury, and the company’s have zero liability.  Unacceptable "
FDA-2021-N-1088-67267,No vaccine mandate for our children. At this point forcing these vaccines is inhumane. This is our next generation. I have hope. Please do not mandate the covid vaccine. 
FDA-2021-N-1088-73845,Mandating vaccines from the federal government level for children will not be tolerated. Science does not justify a mandate that forces parents to give medicine to the children. Not your preview or you're right. We will not comply and if you continue down this road we will stop you.
FDA-2021-N-1088-92890,"Please don’t mandate vaccines for children over 5 years old. They are not proven to be a significant source of the spread, do not have severe symptoms when they get COVID, and should not be forced to have vaccinations which mess with their DNA."
FDA-2021-N-1088-82803,"I am extremely against mandating vaccines in any age group, especially children. "
FDA-2021-N-1088-52723,We do not want the Covid-19 jab approved for young kids. We need to protect our youth. There is no need to give them an inoculation as they have high chance of recovery and not even showing symptoms. Our children are our future and need to be protected above all else. No to approving an inoculation that has been shown to hurt and kill so many. 
FDA-2021-N-1088-88027,These experimental vaccines can cause heart problems in youngsters. There is no need for a mandate since children by and large are not at risk from covid-19.
FDA-2021-N-1088-80013,Informed consent cannot happen when facts and vaccine injuries are supressed and censored! Newsome is not my kids daddy! My kids will never be a Guinea pig for the government!!!
FDA-2021-N-1088-23701,"Almighty God says in His Word to us that if you harm one of these little ones it will be better that a concrete is tied to your neck and you are thrown in the sea! I implore you, do not give these vaccines to children!"
FDA-2021-N-1088-33111,We are VERY opposed to the current vaccines for covid being passed. We are well aware of the dangerous Health implications as well as the very obvious and nefarious vaccine contents. Do not attempt to force this on our children!!!Why doesn't it alarm you that no one in the medical industry has been able to isolate this alleged virus?
FDA-2021-N-1088-25660,"Absolutely not, # one this is not a true vaccine #2 there has not been enough time for research on  Adverse reactions, And research on long term side effects. Especially with a health risk with a 96+% survival rate,!"
FDA-2021-N-1088-29988,Parents of children 5-12 are asking for more long term studies before approval of the Covid 19 vaccine.  States like CA will attempt to force this vaccine on young children before any long term studies are done.  
FDA-2021-N-1088-41003,Do not mandate an experimental vaccine in children. There is no long term data available. The risk of serious illness and death from Covid in this age group is tiny. The risks of this medication are known. This decision must be left to the parent. No medication should be mandated. 
FDA-2021-N-1088-15910,Absolutely not! I am against mandating this new mRNA Covid vaccine. If it’s mandated for school I will be pulling my kid out of school. No long term studies. Kids are not the ones dying from Covid. Let the immune compromised get if if they so choose. Not my kids.
FDA-2021-N-1088-22731,I am strongly opposed to vaccine mandates for all ages.  I am extremely concerned about the rollout of EUA vaccines for children 5-12 years old mainly because of the risk reward ratio and fact that Covid does not pose a severe risk to children.  Also the lack of adequate long term studies is further reason not to subject the children to this unnecessary shot.
FDA-2021-N-1088-95650,The decision to vaccinate a minor should be up to the discretion of a parent/legal guardian.  Please do not draw a line in the sand with parents.  You will create a problem where none exists.
FDA-2021-N-1088-77945,I disagree with the new mandate to vaccinate children. There have been too many negative effects and no long term studies. I disagree with vaccinating young children for COVID-19. 
FDA-2021-N-1088-97427,Please do not make covid 19 shot mandatory for 5 to 12 year old children.
FDA-2021-N-1088-102626,Please do not vaccinate our children. The risk of injury from Covid vaccine isn't worth it. Kids don't die unless they have underlying medical conditions. People who are fully vaccinated are getting Covid so why would you inject our children with a faulty vaccine? Let their immune systems to what they were designed to do. PLEASE!
FDA-2021-N-1088-110067,I stand firmly against approval for COVID vaccine for children. I will not use my child as an experiment. 
FDA-2021-N-1088-41122,"I Do Not Consent ! Leave the Children alone ! Stop this under the Nuremberg code !!! Vaccines and Related Biological Products Advisory Committee; Notice of Meeting; Establishment of a Public Docket; Request for Comments
"
FDA-2021-N-1088-90564,Vaccine mandates are illegal.  At some point you will be found guilty of crimes against humanity.
FDA-2021-N-1088-124635,I DO NOT approve of the covid vaccine for youth under 18 especially kids under 12. The risk outweigh the benefit. Kids are not affected enough by covid to make this the right move. 
FDA-2021-N-1088-4961,"EUA products are unapproved, unlicensed, and experimental. Under the Nuremberg Code—the foundation of ethical medicine—no one may be coerced to participate in a medical experiment. The individual’s consent is absolutely essential. No court has ever upheld a mandate for a EUA vaccine. "
FDA-2021-N-1088-38788,"Please do more studies before mandating vaccines for children 5-11. Also, please make the vaccine companies liable for damages. This can be done in 12 months and then reconsider the data gathered.  "
FDA-2021-N-1088-47635,Absolutely NO ato covid vaccines for children. They do not need it! Stop with this experiment once and for all!
FDA-2021-N-1088-55786,The science shows that the vaccines have detrimental ingredients that will harm not aid in protecting our children. No isolators have been proven. It is plain and simple at this point criminal.
FDA-2021-N-1088-121274,Please don't authorize the COVID vaccine for use in children  The risk reward profile for COVID vaccine does not substantiate vaccine authorization. The risk to children for severe reaction to the vaccine is greater than that of the vaccine. Scientific studies by reputable institutions like Stanford and Harvard demonstrate that this authorization would be unsubstantiated by science.
FDA-2021-N-1088-96699,"I WILL NOT subject my children to any experimental vaccine, such as the covid-19 vaccine. I will not be bribed into injecting them, I will not be coerced into injecting them. "
FDA-2021-N-1088-72791,No mandating vaccines for kids! This is child abuse! Get to your senses...
FDA-2021-N-1088-113178,Do not put this in our young children. It is poison!
FDA-2021-N-1088-31765,I am opposed to the mandating children to receive the COVID vaccine. I do not feel that parents should be forced to have their children receive this vaccine when their risk to getting the virus is scientifically low. 
FDA-2021-N-1088-85683,"NO COVID SHOTS FOR KIDS YET https://theexpose.uk/2021/10/20/child-deaths-are-52-percent-higher-since-they-were-offered-the-covid-19-vaccine/
"
FDA-2021-N-1088-49829,I am against vaccine mandates in general and specifically for children.
FDA-2021-N-1088-59244,"This is beyond irresponsible to pass a “vaccine” which efficacy is limited and which does not prevent infection. Children should not be test subjects, ever."
FDA-2021-N-1088-87547,"I believe, at this time, the risk to children outweighs any benefit. The current, available evidence clearly shows that the risk versus benefit calculation does NOT support administering rushed and experimental COVID-19 vaccines to children, who have virtually no risk from COVID-19, yet face known and unknown risks from the vaccines."
